Timestamp,MON1 CL DDM (?A),Status,MON1 CL SDM (%),Status,MON1 CL RF (dB),Status,MON1 DS DDM (?A),Status,MON1 DS SDM (%),Status,MON1 DS RF (dB),Status,MON1 NF DDM (?A),Status,MON1 NF SDM (%),Status,MON1 NF RF (dB),Status,MON1 CLR DDM (?A),Status,MON1 CLR SDM (%),Status,MON1 CLR RF (dB),Status,MON1 DIFF FREQ (kHz),Status,MON1 TEST DDM (?A),Status,MON1 TEST SDM (%),Status,MON1 TEST RF (dB),Status,MON1 SELF TEST (),Status,MON2 CL DDM (?A),Status,MON2 CL SDM (%),Status,MON2 CL RF (dB),Status,MON2 DS DDM (?A),Status,MON2 DS SDM (%),Status,MON2 DS RF (dB),Status,MON2 NF DDM (?A),Status,MON2 NF SDM (%),Status,MON2 NF RF (dB),Status,MON2 CLR DDM (?A),Status,MON2 CLR SDM (%),Status,MON2 CLR RF (dB),Status,MON2 DIFF FREQ (kHz),Status,MON2 TEST DDM (?A),Status,MON2 TEST SDM (%),Status,MON2 TEST RF (dB),Status,MON2 SELF TEST (),Status
"2022-02-01 07:22:38,6"," 2,02", ,"79,90", ," 0,38", ," 1,16", ,"79,97", ," 0,35", ," 0,87", ,"79,97", ,"-0,00", ," 2,89", ,"80,04", ," 0,40", ,"14,76", ,"-63,34",a,"55,04",a,"-5,03",a," 0,00", ," 2,02", ,"79,94", ," 0,41", ," 1,16", ,"80,01", ," 0,39", ," 0,87", ,"80,01", ," 0,02", ," 1,45", ,"80,01", ," 0,43", ,"14,72", ,"-61,32",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-01 07:27:39,2"," 2,02", ,"79,97", ," 0,38", ," 0,87", ,"79,97", ," 0,35", ," 0,58", ,"79,97", ,"-0,00", ," 2,89", ,"80,04", ," 0,40", ,"14,74", ," 1,16", ,"77,31", ,"-1,03", ," 0,00", ," 2,02", ,"79,94", ," 0,41", ," 1,16", ,"80,01", ," 0,39", ," 0,58", ,"79,97", ," 0,02", ," 1,45", ,"80,04", ," 0,43", ,"14,74", ,"-31,53",a,"71,44", ,"-2,79", ," 0,00", 
"2022-02-01 07:32:39,6"," 2,02", ,"79,94", ," 0,38", ," 0,87", ,"79,97", ," 0,35", ," 0,58", ,"79,97", ,"-0,00", ," 2,89", ,"80,01", ," 0,40", ,"14,74", ,"-60,45",a,"54,80",a,"-4,92",a," 0,00", ," 2,02", ,"79,97", ," 0,41", ," 0,87", ,"79,94", ," 0,39", ," 0,58", ,"79,97", ," 0,02", ," 1,16", ,"80,01", ," 0,43", ,"14,76", ,"-59,58",a,"54,87",a,"-2,63", ," 0,00", 
"2022-02-01 07:37:40,2"," 2,02", ,"79,90", ," 0,38", ," 0,87", ,"79,97", ," 0,35", ," 0,58", ,"79,97", ,"-0,00", ," 2,89", ,"80,04", ," 0,40", ,"14,74", ,"-60,16",a,"54,80",a,"-5,03",a," 0,00", ," 2,02", ,"79,97", ," 0,41", ," 1,16", ,"80,01", ," 0,39", ," 0,87", ,"79,97", ," 0,02", ," 1,16", ,"80,01", ," 0,43", ,"14,74", ,"-61,32",a,"53,82",a,"-5,03",a," 0,00", 
"2022-02-01 07:42:40,3"," 2,31", ,"79,94", ," 0,38", ," 1,16", ,"79,97", ," 0,35", ," 0,58", ,"79,97", ,"-0,00", ," 2,89", ,"80,01", ," 0,40", ,"14,74", ,"-60,45",a,"54,80",a,"-5,03",a," 0,00", ," 2,02", ,"79,94", ," 0,41", ," 0,87", ,"80,01", ," 0,39", ," 0,58", ,"79,97", ," 0,01", ," 1,45", ,"80,01", ," 0,43", ,"14,76", ,"-61,32",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-01 07:47:41,0"," 2,02", ,"79,90", ," 0,38", ," 1,16", ,"79,97", ," 0,35", ," 0,58", ,"79,97", ,"-0,01", ," 2,89", ,"80,04", ," 0,40", ,"14,74", ,"-60,45",a,"54,80",a,"-5,03",a," 0,00", ," 2,31", ,"79,94", ," 0,41", ," 0,87", ,"80,01", ," 0,39", ," 0,58", ,"80,01", ," 0,00", ," 1,45", ,"80,01", ," 0,43", ,"14,72", ,"-61,61",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-01 07:52:41,6"," 1,74", ,"79,94", ," 0,38", ," 1,16", ,"79,97", ," 0,35", ," 0,58", ,"79,97", ,"-0,01", ," 2,89", ,"80,04", ," 0,40", ,"14,78", ,"-35,00",a,"69,92", ,"-2,79", ," 0,00", ," 2,31", ,"80,01", ," 0,41", ," 0,87", ,"80,01", ," 0,39", ," 0,29", ,"79,97", ," 0,00", ," 1,16", ,"80,01", ," 0,43", ,"14,72", ,"-30,37",a,"60,40",a,"-5,03",a," 0,00", 
"2022-02-01 07:57:42,3"," 2,31", ,"79,97", ," 0,38", ," 0,87", ,"80,01", ," 0,35", ," 0,29", ,"79,97", ,"-0,01", ," 2,89", ,"80,01", ," 0,40", ,"14,74", ,"-0,29", ,"79,77", ," 0,01", ," 0,00", ," 2,02", ,"79,97", ," 0,41", ," 1,16", ,"80,01", ," 0,39", ," 0,58", ,"79,97", ," 0,00", ," 1,45", ,"80,04", ," 0,43", ,"14,74", ," 0,00", ,"79,80", ," 0,01", ," 0,00", 
"2022-02-01 08:02:42,6"," 2,02", ,"79,94", ," 0,37", ," 0,87", ,"79,97", ," 0,35", ," 0,29", ,"79,97", ,"-0,02", ," 2,60", ,"80,01", ," 0,39", ,"14,74", ,"-60,16",a,"54,83",a,"-5,03",a," 0,00", ," 2,31", ,"79,97", ," 0,41", ," 1,16", ,"80,01", ," 0,38", ," 0,58", ,"79,97", ,"-0,01", ," 1,16", ,"80,01", ," 0,43", ,"14,72", ,"-61,32",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-01 08:07:43,1"," 2,02", ,"79,97", ," 0,36", ," 0,87", ,"79,97", ," 0,34", ," 0,58", ,"79,97", ,"-0,05", ," 2,60", ,"80,04", ," 0,38", ,"14,74", ," 0,00", ,"79,80", ," 0,01", ," 0,00", ," 2,02", ,"79,97", ," 0,39", ," 0,87", ,"79,97", ," 0,36", ," 0,58", ,"79,97", ,"-0,03", ," 1,16", ,"80,01", ," 0,41", ,"14,76", ," 0,29", ,"79,84", ," 0,01", ," 0,00", 
"2022-02-01 08:12:43,4"," 2,02", ,"79,90", ," 0,34", ," 0,87", ,"79,97", ," 0,32", ," 0,87", ,"79,97", ,"-0,08", ," 2,31", ,"80,04", ," 0,36", ,"14,74", ,"-60,16",a,"54,80",a,"-5,03",a," 0,00", ," 2,02", ,"79,94", ," 0,38", ," 0,87", ,"80,01", ," 0,35", ," 0,58", ,"79,97", ,"-0,06", ," 0,87", ,"79,97", ," 0,39", ,"14,74", ,"-61,32",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-01 08:17:43,5"," 2,60", ,"79,90", ," 0,35", ," 1,16", ,"79,97", ," 0,33", ," 1,74", ,"79,97", ,"-0,11", ," 2,89", ,"80,04", ," 0,38", ,"14,72", ,"-60,45",a,"54,80",a,"-5,03",a," 0,00", ," 2,31", ,"79,94", ," 0,39", ," 1,16", ,"80,01", ," 0,36", ," 1,74", ,"80,01", ,"-0,10", ," 1,16", ,"80,04", ," 0,41", ,"14,78", ,"-61,32",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-01 08:22:43,8"," 2,31", ,"79,94", ," 0,38", ," 1,16", ,"79,94", ," 0,35", ," 1,16", ,"79,97", ,"-0,10", ," 2,89", ,"80,04", ," 0,40", ,"14,74", ," 0,00", ,"79,80", ," 0,01", ," 0,00", ," 2,31", ,"79,97", ," 0,41", ," 1,45", ,"80,01", ," 0,38", ," 1,16", ,"80,01", ,"-0,08", ," 1,16", ,"80,04", ," 0,43", ,"14,74", ," 0,00", ,"79,80", ," 0,01", ," 0,00", 
"2022-02-01 08:27:44,5"," 2,02", ,"79,94", ," 0,38", ," 0,87", ,"79,97", ," 0,36", ," 0,87", ,"79,97", ,"-0,10", ," 2,02", ,"80,01", ," 0,40", ,"14,74", ,"-3,76", ,"78,89", ," 0,01", ," 0,00", ," 2,31", ,"79,97", ," 0,42", ," 1,16", ,"79,97", ," 0,39", ," 0,87", ,"79,97", ,"-0,08", ," 0,58", ,"80,01", ," 0,43", ,"14,72", ," 0,29", ,"79,84", ," 0,01", ," 0,00", 
"2022-02-01 08:32:44,9"," 2,60", ,"79,94", ," 0,38", ," 1,16", ,"79,97", ," 0,35", ," 0,58", ,"79,97", ,"-0,08", ," 3,18", ,"80,07", ," 0,38", ,"14,74", ,"-54,95",a,"55,34",a,"-5,03",a," 0,00", ," 2,60", ,"79,94", ," 0,41", ," 1,16", ,"79,97", ," 0,38", ," 0,58", ,"79,97", ,"-0,06", ," 1,74", ,"80,07", ," 0,42", ,"14,74", ,"-61,61",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-01 08:37:45,0"," 2,60", ,"79,94", ," 0,36", ," 1,16", ,"79,97", ," 0,33", ," 0,58", ,"80,01", ,"-0,10", ," 2,89", ,"80,07", ," 0,36", ,"14,74", ,"-60,45",a,"54,80",a,"-5,03",a," 0,00", ," 2,89", ,"79,97", ," 0,39", ," 1,16", ,"80,01", ," 0,36", ," 0,29", ,"79,97", ,"-0,08", ," 1,16", ,"80,04", ," 0,40", ,"14,76", ,"-61,61",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-01 08:42:45,3"," 2,02", ,"79,97", ," 0,38", ," 1,16", ,"79,97", ," 0,35", ," 0,29", ,"79,97", ,"-0,12", ," 2,31", ,"80,01", ," 0,37", ,"14,72", ," 0,00", ,"79,80", ," 0,01", ," 0,00", ," 2,02", ,"79,97", ," 0,41", ," 1,45", ,"79,97", ," 0,38", ," 0,29", ,"79,97", ,"-0,10", ," 0,87", ,"80,01", ," 0,41", ,"14,74", ," 0,29", ,"79,84", ," 0,01", ," 0,00", 
"2022-02-01 08:47:45,7"," 2,31", ,"79,90", ," 0,38", ," 0,87", ,"79,97", ," 0,35", ," 0,00", ,"79,97", ,"-0,13", ," 1,74", ,"80,01", ," 0,38", ,"14,74", ,"-60,16",a,"54,80",a,"-5,03",a," 0,00", ," 2,31", ,"79,94", ," 0,41", ," 1,16", ,"80,01", ," 0,38", ," 0,58", ,"80,01", ,"-0,11", ," 0,29", ,"79,97", ," 0,42", ,"14,76", ,"-61,32",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-01 08:52:46,3"," 2,31", ,"79,94", ," 0,39", ," 0,58", ,"79,94", ," 0,37", ," 0,29", ,"79,97", ,"-0,15", ," 0,87", ,"79,94", ," 0,40", ,"14,76", ,"-2,60", ,"74,00", ,"-1,85", ," 0,00", ," 2,02", ,"79,94", ," 0,43", ," 0,87", ,"79,97", ," 0,41", ," 0,29", ,"79,97", ,"-0,14", ,"-0,29", ,"79,97", ," 0,43", ,"14,78", ,"-41,65",a,"67,05", ,"-3,87",a," 0,00", 
"2022-02-01 08:57:47,0"," 2,60", ,"79,97", ," 0,39", ," 0,87", ,"79,97", ," 0,37", ," 0,00", ,"79,97", ,"-0,15", ," 0,58", ,"79,94", ," 0,41", ,"14,74", ,"-0,29", ,"79,77", ," 0,01", ," 0,00", ," 2,31", ,"79,97", ," 0,43", ," 0,87", ,"79,97", ," 0,41", ," 0,00", ,"79,97", ,"-0,13", ,"-0,87", ,"79,94", ," 0,44", ,"14,78", ," 0,29", ,"79,84", ," 0,02", ," 0,00", 
"2022-02-01 09:02:47,1"," 2,60", ,"79,94", ," 0,40", ," 0,58", ,"79,97", ," 0,38", ," 0,00", ,"79,97", ,"-0,16", ," 0,58", ,"79,94", ," 0,42", ,"14,74", ," 0,29", ,"79,84", ," 0,01", ," 0,00", ," 2,89", ,"79,97", ," 0,43", ," 0,87", ,"80,01", ," 0,41", ," 0,29", ,"80,01", ,"-0,15", ,"-1,16", ,"79,90", ," 0,45", ,"14,76", ,"-8,68", ,"77,21", ,"-1,29", ," 0,00", 
"2022-02-01 09:07:47,2"," 2,60", ,"79,97", ," 0,40", ," 0,87", ,"80,01", ," 0,38", ," 0,00", ,"79,97", ,"-0,15", ," 0,58", ,"79,90", ," 0,42", ,"14,74", ,"-39,62",a,"64,25",a,"-4,27",a," 0,00", ," 2,89", ,"79,97", ," 0,43", ," 0,87", ,"80,01", ," 0,41", ," 0,00", ,"80,01", ,"-0,14", ,"-0,87", ,"79,90", ," 0,45", ,"14,72", ,"-53,22",a,"56,32",a,"-5,03",a," 0,00", 
"2022-02-01 09:12:47,5"," 2,31", ,"79,90", ," 0,41", ," 1,16", ,"79,94", ," 0,38", ,"-1,16", ,"79,97", ,"-0,13", ," 2,02", ,"80,01", ," 0,41", ,"14,72", ,"-66,81",a,"58,95",a,"-1,43", ," 0,00", ," 2,31", ,"79,94", ," 0,43", ," 1,16", ,"79,97", ," 0,41", ,"-0,87", ,"80,01", ,"-0,11", ," 0,58", ,"80,01", ," 0,44", ,"14,74", ,"-16,78", ,"66,58", ," 0,01", ," 0,00", 
"2022-02-01 09:17:47,9"," 2,02", ,"79,97", ," 0,41", ," 1,16", ,"79,97", ," 0,38", ,"-1,45", ,"79,97", ,"-0,13", ," 2,31", ,"79,97", ," 0,40", ,"14,74", ,"-9,54", ,"75,35", ,"-1,57", ," 0,00", ," 2,02", ,"79,97", ," 0,45", ," 1,16", ,"79,97", ," 0,41", ,"-1,45", ,"79,97", ,"-0,11", ," 0,87", ,"79,97", ," 0,43", ,"14,76", ,"-20,54", ,"67,35", ,"-3,51",a," 0,00", 
"2022-02-01 09:22:48,3"," 1,74", ,"79,90", ," 0,41", ," 1,16", ,"79,97", ," 0,38", ,"-1,45", ,"80,01", ,"-0,13", ," 2,89", ,"80,01", ," 0,41", ,"14,74", ,"-63,63",a,"55,07",a,"-4,08",a," 0,00", ," 2,02", ,"79,97", ," 0,45", ," 1,16", ,"80,01", ," 0,42", ,"-1,45", ,"79,97", ,"-0,12", ," 0,87", ,"79,97", ," 0,44", ,"14,72", ,"-48,59",a,"55,88",a,"-2,01", ," 0,00", 
"2022-02-01 09:27:48,4"," 1,74", ,"79,94", ," 0,42", ," 1,16", ,"79,97", ," 0,39", ,"-1,45", ,"80,01", ,"-0,14", ," 1,45", ,"79,94", ," 0,42", ,"14,74", ,"-22,85",a,"68,09", ," 0,01", ," 0,00", ," 1,74", ,"79,97", ," 0,46", ," 1,16", ,"80,01", ," 0,43", ,"-1,45", ,"80,01", ,"-0,12", ,"-0,29", ,"79,94", ," 0,45", ,"14,74", ,"-7,81", ,"75,92", ," 0,01", ," 0,00", 
"2022-02-01 09:32:48,5"," 1,74", ,"79,94", ," 0,42", ," 0,58", ,"79,97", ," 0,39", ,"-2,02", ,"79,97", ,"-0,13", ," 0,87", ,"79,90", ," 0,42", ,"14,74", ," 0,29", ,"79,80", ," 0,01", ," 0,00", ," 2,02", ,"79,97", ," 0,45", ," 0,87", ,"79,97", ," 0,43", ,"-1,74", ,"80,01", ,"-0,11", ,"-0,58", ,"79,90", ," 0,46", ,"14,74", ," 0,00", ,"79,80", ," 0,01", ," 0,00", 
"2022-02-01 09:37:48,6"," 1,74", ,"79,94", ," 0,43", ,"-0,29", ,"79,97", ," 0,42", ,"-2,31", ,"79,97", ,"-0,11", ,"-2,60", ,"79,74", ," 0,46", ,"14,74", ," 0,00", ,"79,80", ," 0,01", ," 0,00", ," 2,02", ,"79,97", ," 0,46", ,"-0,29", ,"80,01", ," 0,45", ,"-2,02", ,"80,01", ,"-0,10", ,"-4,34", ,"79,74", ," 0,50", ,"14,76", ,"-0,29", ,"79,80", ," 0,01", ," 0,00", 
"2022-02-01 09:42:48,9"," 2,02", ,"79,94", ," 0,43", ," 0,87", ,"79,97", ," 0,40", ,"-2,60", ,"79,94", ,"-0,11", ," 1,74", ,"79,97", ," 0,42", ,"14,74", ,"-60,45",a,"54,80",a,"-5,03",a," 0,00", ," 2,02", ,"79,94", ," 0,46", ," 0,87", ,"79,97", ," 0,43", ,"-2,31", ,"79,97", ,"-0,09", ," 0,29", ,"79,97", ," 0,46", ,"14,74", ,"-61,32",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-01 09:47:49,3"," 2,02", ,"79,94", ," 0,43", ," 0,58", ,"79,94", ," 0,41", ,"-3,18", ,"79,94", ,"-0,10", ," 1,74", ,"79,97", ," 0,42", ,"14,72", ," 0,29", ,"79,84", ," 0,01", ," 0,00", ," 2,02", ,"79,94", ," 0,46", ," 1,16", ,"79,94", ," 0,44", ,"-3,18", ,"79,97", ,"-0,08", ," 0,29", ,"79,97", ," 0,46", ,"14,74", ," 0,29", ,"79,84", ," 0,01", ," 0,00", 
"2022-02-01 09:52:49,7"," 2,02", ,"79,90", ," 0,43", ," 0,87", ,"79,97", ," 0,40", ,"-3,76", ,"79,97", ,"-0,09", ," 2,02", ,"79,97", ," 0,42", ,"14,72", ,"-60,16",a,"54,80",a,"-5,03",a," 0,00", ," 2,02", ,"79,90", ," 0,46", ," 1,16", ,"80,01", ," 0,43", ,"-3,47", ,"79,97", ,"-0,07", ," 0,58", ,"79,97", ," 0,46", ,"14,72", ,"-61,32",a,"53,75",a,"-5,03",a," 0,00", 
"2022-02-01 09:57:49,8"," 2,02", ,"79,90", ," 0,43", ," 1,16", ,"79,94", ," 0,40", ,"-3,76", ,"79,97", ,"-0,10", ," 2,02", ,"79,97", ," 0,43", ,"14,74", ,"-60,16",a,"54,77",a,"-5,03",a," 0,00", ," 2,31", ,"79,94", ," 0,46", ," 0,87", ,"79,97", ," 0,43", ,"-4,05", ,"79,94", ,"-0,08", ," 0,58", ,"79,97", ," 0,47", ,"14,76", ,"-61,61",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-01 10:02:49,9"," 2,02", ,"79,90", ," 0,43", ," 1,16", ,"79,94", ," 0,41", ,"-4,63", ,"79,97", ,"-0,08", ," 2,02", ,"79,97", ," 0,43", ,"14,74", ,"-56,11",a,"54,73",a,"-4,49",a," 0,00", ," 2,02", ,"79,94", ," 0,46", ," 1,16", ,"80,01", ," 0,43", ,"-4,34", ,"80,01", ,"-0,06", ," 0,29", ,"79,94", ," 0,47", ,"14,74", ,"-63,63",a,"55,98",a,"-2,31", ," 0,00", 
"2022-02-01 10:07:50,2"," 2,02", ,"79,94", ," 0,43", ," 0,87", ,"79,94", ," 0,41", ,"-4,92", ,"79,97", ,"-0,07", ," 1,45", ,"79,97", ," 0,44", ,"14,72", ," 0,29", ,"79,80", ," 0,01", ," 0,00", ," 2,31", ,"79,97", ," 0,46", ," 1,16", ,"80,01", ," 0,44", ,"-4,63", ,"79,97", ,"-0,06", ,"-0,29", ,"79,94", ," 0,48", ,"14,74", ,"-4,05", ,"78,45", ,"-0,77", ," 0,00", 
"2022-02-01 10:12:50,6"," 2,02", ,"79,90", ," 0,44", ," 0,87", ,"79,97", ," 0,41", ,"-5,21", ,"79,97", ,"-0,07", ," 1,45", ,"79,94", ," 0,45", ,"14,72", ,"-60,16",a,"54,77",a,"-5,03",a," 0,00", ," 2,02", ,"79,94", ," 0,48", ," 0,87", ,"79,97", ," 0,45", ,"-4,92", ,"79,97", ,"-0,05", ,"-0,29", ,"79,94", ," 0,48", ,"14,74", ,"-61,32",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-01 10:17:51,0"," 2,02", ,"79,94", ," 0,45", ," 0,87", ,"79,97", ," 0,42", ,"-5,78", ,"79,97", ,"-0,05", ," 1,16", ,"79,90", ," 0,45", ,"14,76", ," 0,00", ,"79,80", ," 0,01", ," 0,00", ," 2,02", ,"79,97", ," 0,48", ," 1,16", ,"79,97", ," 0,45", ,"-5,78", ,"79,97", ,"-0,03", ,"-0,29", ,"79,90", ," 0,49", ,"14,72", ," 0,00", ,"79,80", ," 0,01", ," 0,00", 
"2022-02-01 10:22:51,6"," 2,02", ,"79,94", ," 0,47", ," 0,58", ,"79,97", ," 0,45", ,"-7,23", ,"79,97", ," 0,00", ," 0,58", ,"79,87", ," 0,47", ,"14,74", ," 0,00", ,"79,77", ," 0,01", ," 0,00", ," 2,02", ,"79,97", ," 0,50", ," 0,87", ,"79,97", ," 0,48", ,"-7,23", ,"79,97", ," 0,02", ,"-0,87", ,"79,87", ," 0,50", ,"14,72", ,"-0,29", ,"79,80", ," 0,01", ," 0,00", 
"2022-02-01 10:27:52,0"," 1,74", ,"79,90", ," 0,48", ," 0,58", ,"79,97", ," 0,46", ,"-8,10", ,"79,97", ," 0,01", ," 0,00", ,"79,84", ," 0,48", ,"14,74", ,"-59,00",a,"54,97",a,"-5,03",a," 0,00", ," 1,74", ,"79,94", ," 0,51", ," 0,58", ,"79,97", ," 0,49", ,"-8,10", ,"79,94", ," 0,03", ,"-1,45", ,"79,84", ," 0,51", ,"14,76", ,"-61,32",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-01 10:32:52,1"," 1,74", ,"79,90", ," 0,48", ," 0,58", ,"79,97", ," 0,46", ,"-9,26", ,"79,97", ," 0,05", ,"-0,58", ,"79,84", ," 0,48", ,"14,76", ,"-60,16",a,"54,77",a,"-5,03",a," 0,00", ," 1,74", ,"79,90", ," 0,51", ," 0,58", ,"79,97", ," 0,49", ,"-9,26", ,"79,94", ," 0,07", ,"-2,02", ,"79,84", ," 0,52", ,"14,74", ,"-61,32",a,"53,75",a,"-5,03",a," 0,00", 
"2022-02-01 10:37:52,2"," 1,74", ,"79,90", ," 0,47", ," 0,29", ,"79,94", ," 0,45", ,"-10,12", ,"79,94", ," 0,07", ,"-0,29", ,"79,84", ," 0,48", ,"14,74", ,"-60,16",a,"54,80",a,"-5,03",a," 0,00", ," 2,02", ,"79,94", ," 0,50", ," 0,58", ,"79,97", ," 0,49", ,"-9,83", ,"79,97", ," 0,09", ,"-2,31", ,"79,80", ," 0,52", ,"14,74", ,"-61,32",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-01 10:42:52,3"," 2,02", ,"79,90", ," 0,47", ," 0,58", ,"79,94", ," 0,45", ,"-10,99", ,"79,94", ," 0,11", ," 0,00", ,"79,84", ," 0,48", ,"14,78", ,"-45,41",a,"56,45",a,"-2,31", ," 0,00", ," 2,02", ,"79,97", ," 0,50", ," 0,87", ,"80,01", ," 0,48", ,"-10,70", ,"79,97", ," 0,12", ,"-2,02", ,"79,80", ," 0,51", ,"14,76", ,"-59,87",a,"61,89",a,"-0,64", ," 0,00", 
"2022-02-01 10:47:52,3"," 2,02", ,"79,94", ," 0,47", ," 0,58", ,"79,97", ," 0,45", ,"-11,57", ,"79,94", ," 0,14", ," 0,00", ,"79,84", ," 0,47", ,"14,74", ,"-15,62", ,"75,69", ," 0,01", ," 0,00", ," 2,02", ,"79,97", ," 0,50", ," 0,58", ,"80,01", ," 0,48", ,"-11,57", ,"79,97", ," 0,16", ,"-1,45", ,"79,84", ," 0,50", ,"14,72", ," 0,00", ,"79,90", ," 0,01", ," 0,00", 
"2022-02-01 10:52:52,8"," 2,02", ,"79,94", ," 0,48", ," 0,29", ,"79,97", ," 0,46", ,"-12,73", ,"79,94", ," 0,19", ,"-0,58", ,"79,80", ," 0,47", ,"14,74", ,"-57,85",a,"59,25",a,"-5,03",a," 0,00", ," 1,74", ,"79,90", ," 0,50", ," 0,58", ,"79,97", ," 0,49", ,"-12,73", ,"79,94", ," 0,21", ,"-1,74", ,"79,84", ," 0,50", ,"14,74", ,"-50,90",a,"54,33",a,"-5,03",a," 0,00", 
"2022-02-01 10:57:53,4"," 2,02", ,"79,97", ," 0,49", ," 0,29", ,"79,97", ," 0,47", ,"-14,17", ,"79,94", ," 0,25", ,"-0,29", ,"79,84", ," 0,47", ,"14,74", ,"-0,29", ,"79,80", ," 0,01", ," 0,00", ," 1,74", ,"79,97", ," 0,52", ," 0,58", ,"80,01", ," 0,50", ,"-13,88", ,"79,97", ," 0,26", ,"-1,45", ,"79,84", ," 0,51", ,"14,74", ,"-1,16", ,"79,26", ,"-0,28", ," 0,00", 
"2022-02-01 11:02:53,5"," 1,16", ,"79,94", ," 0,52", ," 0,29", ,"79,97", ," 0,50", ,"-15,33", ,"79,94", ," 0,31", ,"-0,58", ,"79,80", ," 0,49", ,"14,74", ,"-30,37",a,"70,12", ,"-2,80", ," 0,00", ," 1,16", ,"79,94", ," 0,56", ," 0,29", ,"79,97", ," 0,54", ,"-15,33", ,"79,94", ," 0,32", ,"-1,74", ,"79,80", ," 0,53", ,"14,72", ,"-30,08",a,"60,84",a,"-5,03",a," 0,00", 
"2022-02-01 11:07:53,5"," 0,87", ,"79,90", ," 0,53", ," 0,00", ,"79,94", ," 0,51", ,"-16,78", ,"79,90", ," 0,36", ,"-0,58", ,"79,77", ," 0,49", ,"14,76", ,"-52,64",a,"54,97",a,"-5,03",a," 0,00", ," 1,16", ,"79,94", ," 0,56", ," 0,00", ,"79,97", ," 0,54", ,"-16,49", ,"79,94", ," 0,38", ,"-2,31", ,"79,77", ," 0,53", ,"14,74", ,"-61,03",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-01 11:12:54,2"," 0,87", ,"79,94", ," 0,53", ," 0,29", ,"79,97", ," 0,51", ,"-17,93", ,"79,94", ," 0,42", ,"-0,58", ,"79,77", ," 0,48", ,"14,74", ,"-4,63", ,"78,66", ,"-0,52", ," 0,00", ," 0,87", ,"79,94", ," 0,56", ," 0,00", ,"79,97", ," 0,54", ,"-17,93", ,"79,94", ," 0,44", ,"-1,74", ,"79,80", ," 0,52", ,"14,74", ,"-6,36", ,"73,29", ,"-2,16", ," 0,00", 
"2022-02-01 11:17:54,6"," 1,16", ,"79,90", ," 0,51", ," 0,29", ,"79,97", ," 0,49", ,"-19,38", ,"79,90", ," 0,48", ,"-0,29", ,"79,84", ," 0,47", ,"14,74", ,"-59,87",a,"54,80",a,"-5,03",a," 0,00", ," 1,16", ,"79,94", ," 0,54", ," 0,29", ,"79,97", ," 0,53", ,"-19,09", ,"79,90", ," 0,49", ,"-1,74", ,"79,84", ," 0,51", ,"14,76", ,"-59,29",a,"54,56",a,"-3,32",a," 0,00", 
"2022-02-01 11:22:55,2"," 1,74", ,"79,90", ," 0,45", ," 1,16", ,"80,01", ," 0,42", ,"-20,25", ,"79,94", ," 0,53", ," 2,02", ,"79,97", ," 0,42", ,"14,72", ,"-60,45",a,"54,80",a,"-5,03",a," 0,00", ," 1,74", ,"79,94", ," 0,49", ," 0,87", ,"79,97", ," 0,46", ,"-20,54", ,"79,90", ," 0,55", ," 0,58", ,"79,97", ," 0,46", ,"14,76", ,"-61,32",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-01 11:27:55,6"," 2,02", ,"79,94", ," 0,42", ," 1,16", ,"79,94", ," 0,39", ,"-21,69", ,"79,90", ," 0,58", ," 3,18", ,"80,07", ," 0,40", ,"14,74", ," 0,00", ,"79,80", ," 0,01", ," 0,00", ," 2,02", ,"79,97", ," 0,46", ," 1,45", ,"80,01", ," 0,42", ,"-21,40", ,"79,94", ," 0,60", ," 1,45", ,"80,04", ," 0,43", ,"14,80", ,"-0,29", ,"79,80", ," 0,01", ," 0,00", 
"2022-02-01 11:32:56,0"," 1,45", ,"79,94", ," 0,43", ," 1,45", ,"79,97", ," 0,39", ,"-22,85", ,"79,94", ," 0,64", ," 2,89", ,"80,07", ," 0,40", ,"14,74", ,"-60,16",a,"54,80",a,"-5,03",a," 0,00", ," 1,74", ,"79,90", ," 0,46", ," 1,45", ,"79,97", ," 0,43", ,"-23,14", ,"79,90", ," 0,66", ," 1,45", ,"80,04", ," 0,43", ,"14,76", ,"-61,03",a,"53,79",a,"-5,03",a," 0,00", 
