Timestamp,MON1 CL DDM (?A),Status,MON1 CL SDM (%),Status,MON1 CL RF (dB),Status,MON1 DS DDM (?A),Status,MON1 DS SDM (%),Status,MON1 DS RF (dB),Status,MON1 NF DDM (?A),Status,MON1 NF SDM (%),Status,MON1 NF RF (dB),Status,MON1 CLR DDM (?A),Status,MON1 CLR SDM (%),Status,MON1 CLR RF (dB),Status,MON1 DIFF FREQ (kHz),Status,MON1 TEST DDM (?A),Status,MON1 TEST SDM (%),Status,MON1 TEST RF (dB),Status,MON1 SELF TEST (),Status,MON2 CL DDM (?A),Status,MON2 CL SDM (%),Status,MON2 CL RF (dB),Status,MON2 DS DDM (?A),Status,MON2 DS SDM (%),Status,MON2 DS RF (dB),Status,MON2 NF DDM (?A),Status,MON2 NF SDM (%),Status,MON2 NF RF (dB),Status,MON2 CLR DDM (?A),Status,MON2 CLR SDM (%),Status,MON2 CLR RF (dB),Status,MON2 DIFF FREQ (kHz),Status,MON2 TEST DDM (?A),Status,MON2 TEST SDM (%),Status,MON2 TEST RF (dB),Status,MON2 SELF TEST (),Status
"1990-01-01 00:00:00,0"," 1,49",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?
"2022-01-30 17:21:24,4"," 1,16", ,"80,08", ," 0,18", ,"-0,04", ,"80,04", ," 0,20", ,"-6,26", ,"80,05", ," 0,26", ,"-1,17", ,"79,96", ," 0,19", ,"14,96", ,"-136,20",a,"40,04",a,"-8,16",a," 0,00", ," 1,33", ,"80,05", ," 0,18", ,"-0,10", ,"80,05", ," 0,20", ,"-6,17", ,"80,04", ," 0,28", ,"-0,90", ,"79,96", ," 0,18", ,"14,97", ," 1,63", ,"80,13", ," 0,00", ," 0,00", 
"2022-01-30 17:26:25,2"," 1,16", ,"80,08", ," 0,18", ,"-0,04", ,"80,03", ," 0,19", ,"-6,43", ,"80,05", ," 0,27", ,"-1,09", ,"79,96", ," 0,19", ,"14,96", ,"-136,20",a,"40,04",a,"-8,17",a," 0,00", ," 1,33", ,"80,06", ," 0,18", ,"-0,10", ,"80,05", ," 0,19", ,"-6,34", ,"80,05", ," 0,29", ,"-0,90", ,"79,97", ," 0,18", ,"14,96", ,"-136,03",a,"39,99",a,"-8,16",a," 0,00", 
"2022-01-30 17:31:25,9"," 1,16", ,"80,08", ," 0,18", ,"-0,04", ,"80,04", ," 0,20", ,"-6,26", ,"80,05", ," 0,26", ,"-1,00", ,"79,94", ," 0,19", ,"14,96", ,"-136,20",a,"40,04",a,"-8,17",a," 0,00", ," 1,33", ,"80,06", ," 0,18", ,"-0,10", ,"80,05", ," 0,20", ,"-6,26", ,"80,05", ," 0,29", ,"-0,90", ,"79,96", ," 0,18", ,"14,96", ," 1,63", ,"80,14", ," 0,00", ," 0,00", 
"1990-01-01 00:00:00,0"," 0,34",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?
"1990-01-01 00:00:00,0"," 1,50",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?
"2022-01-30 17:46:31,3"," 0,00", ,"80,08", ," 0,18", ," 0,04", ,"80,04", ," 0,20", ,"-6,17", ,"80,05", ," 0,26", ,"-0,91", ,"79,97", ," 0,19", ,"14,97", ,"-136,20",a,"40,04",a,"-8,16",a," 0,00", ," 1,24", ,"80,05", ," 0,19", ,"-0,01", ,"80,05", ," 0,20", ,"-6,09", ,"80,04", ," 0,28", ,"-0,90", ,"79,95", ," 0,18", ,"14,96", ," 1,54", ,"80,13", ," 0,00", ," 0,00", 
"2022-01-30 17:51:32,3"," 0,00", ,"80,08", ," 0,18", ," 0,04", ,"80,04", ," 0,20", ,"-6,26", ,"80,05", ," 0,26", ,"-1,17", ,"79,93", ," 0,19", ,"14,97", ,"-136,29",a,"40,04",a,"-8,16",a," 0,00", ," 1,24", ,"80,06", ," 0,19", ,"-0,01", ,"80,05", ," 0,20", ,"-6,09", ,"80,05", ," 0,28", ,"-0,99", ,"79,96", ," 0,18", ,"14,96", ," 1,54", ,"80,14", ," 0,00", ," 0,00", 
"2022-01-30 17:56:33,0"," 1,16", ,"80,09", ," 0,18", ," 0,13", ,"80,05", ," 0,20", ,"-6,17", ,"80,05", ," 0,26", ,"-1,17", ,"79,93", ," 0,19", ,"14,97", ,"-136,20",a,"40,04",a,"-8,16",a," 0,00", ," 1,24", ,"80,06", ," 0,19", ,"-0,01", ,"80,05", ," 0,20", ,"-6,09", ,"80,04", ," 0,28", ,"-0,90", ,"79,97", ," 0,18", ,"14,97", ," 1,54", ,"80,14", ," 0,00", ," 0,00", 
"2022-01-30 18:01:33,2"," 1,16", ,"80,08", ," 0,19", ," 0,04", ,"80,04", ," 0,20", ,"-6,17", ,"80,05", ," 0,26", ,"-1,09", ,"79,94", ," 0,20", ,"14,97", ," 1,54", ,"80,24", ," 0,00", ," 0,00", ," 1,33", ,"80,05", ," 0,19", ,"-0,10", ,"80,05", ," 0,20", ,"-6,09", ,"80,04", ," 0,29", ,"-0,81", ,"79,95", ," 0,18", ,"14,96", ,"-136,03",a,"39,99",a,"-8,17",a," 0,00", 
"2022-01-30 18:06:34,7"," 0,34", ,"80,08", ," 0,19", ," 0,13", ,"80,04", ," 0,21", ,"-6,26", ,"80,05", ," 0,26", ,"-1,09", ,"79,93", ," 0,20", ,"14,96", ,"-136,29",a,"40,04",a,"-8,17",a," 0,00", ," 1,24", ,"80,06", ," 0,19", ,"-0,10", ,"80,05", ," 0,21", ,"-6,17", ,"80,05", ," 0,29", ,"-0,90", ,"79,97", ," 0,19", ,"14,96", ,"-136,03",a,"39,99",a,"-8,16",a," 0,00", 
"1990-01-01 00:00:00,0"," 1,50",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?
"2022-01-30 18:16:39,5"," 0,34", ,"80,09", ," 0,19", ,"-0,04", ,"80,05", ," 0,21", ,"-6,17", ,"80,05", ," 0,27", ,"-1,26", ,"79,94", ," 0,20", ,"14,97", ,"-136,29",a,"40,05",a,"-8,16",a," 0,00", ," 1,24", ,"80,06", ," 0,20", ,"-0,10", ,"80,05", ," 0,21", ,"-6,00", ,"80,04", ," 0,29", ,"-0,99", ,"79,97", ," 0,19", ,"14,97", ,"-136,03",a,"39,99",a,"-8,17",a," 0,00", 
"1990-01-01 00:00:00,0"," 1,16",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?
"2022-01-30 18:26:41,2"," 1,16", ,"80,08", ," 0,19", ," 0,04", ,"80,04", ," 0,21", ,"-6,09", ,"80,04", ," 0,26", ,"-1,09", ,"79,94", ," 0,20", ,"14,96", ," 1,46", ,"80,24", ," 0,00", ," 0,00", ," 1,24", ,"80,05", ," 0,20", ,"-0,10", ,"80,04", ," 0,21", ,"-6,00", ,"80,04", ," 0,29", ,"-0,81", ,"79,98", ," 0,19", ,"14,97", ,"-136,03",a,"39,99",a,"-8,17",a," 0,00", 
"1990-01-01 00:00:00,0"," 0,34",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?
"2022-01-30 18:36:44,4"," 1,50", ,"80,08", ," 0,19", ," 0,04", ,"80,04", ," 0,21", ,"-6,09", ,"80,05", ," 0,27", ,"-1,17", ,"79,95", ," 0,20", ,"14,98", ," 1,46", ,"80,24", ," 0,00", ," 0,00", ," 1,24", ,"80,06", ," 0,20", ,"-0,10", ,"80,05", ," 0,21", ,"-6,09", ,"80,05", ," 0,29", ,"-0,81", ,"79,97", ," 0,19", ,"14,97", ,"-136,03",a,"39,99",a,"-8,17",a," 0,00", 
"2022-01-30 18:41:44,5"," 0,34", ,"80,08", ," 0,20", ," 0,04", ,"80,04", ," 0,21", ,"-6,17", ,"80,05", ," 0,27", ,"-1,00", ,"79,95", ," 0,21", ,"14,97", ," 1,46", ,"80,24", ," 0,00", ," 0,00", ," 1,24", ,"80,06", ," 0,20", ,"-0,01", ,"80,04", ," 0,21", ,"-6,00", ,"80,04", ," 0,29", ,"-0,90", ,"79,96", ," 0,19", ,"14,97", ,"-136,03",a,"39,99",a,"-8,17",a," 0,00", 
"2022-01-30 18:46:45,1"," 1,50", ,"80,09", ," 0,20", ," 0,04", ,"80,05", ," 0,21", ,"-6,09", ,"80,05", ," 0,27", ,"-1,09", ,"79,97", ," 0,21", ,"14,97", ," 1,46", ,"80,25", ," 0,00", ," 0,00", ," 1,24", ,"80,06", ," 0,20", ,"-0,10", ,"80,05", ," 0,21", ,"-6,09", ,"80,05", ," 0,29", ,"-0,90", ,"79,98", ," 0,19", ,"14,96", ,"-136,03",a,"39,99",a,"-8,17",a," 0,00", 
"1990-01-01 00:00:00,0"," 1,16",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?
"2022-01-30 18:56:47,6"," 1,16", ,"80,09", ," 0,20", ," 0,04", ,"80,05", ," 0,21", ,"-6,09", ,"80,05", ," 0,27", ,"-1,09", ,"79,96", ," 0,21", ,"14,96", ," 1,46", ,"80,25", ," 0,00", ," 0,00", ," 1,24", ,"80,06", ," 0,20", ,"-0,01", ,"80,04", ," 0,21", ,"-6,00", ,"80,05", ," 0,29", ,"-0,90", ,"79,97", ," 0,19", ,"14,96", ,"-136,03",a,"39,99",a,"-8,17",a," 0,00", 
"2022-01-30 19:01:48,0"," 1,16", ,"80,08", ," 0,19", ," 0,04", ,"80,04", ," 0,21", ,"-6,09", ,"80,05", ," 0,27", ,"-1,09", ,"79,93", ," 0,21", ,"14,96", ,"-136,20",a,"40,04",a,"-8,16",a," 0,00", ," 1,24", ,"80,06", ," 0,20", ,"-0,10", ,"80,05", ," 0,21", ,"-6,09", ,"80,05", ," 0,29", ,"-0,90", ,"79,96", ," 0,19", ,"14,97", ," 1,54", ,"80,14", ," 0,00", ," 0,00", 
"2022-01-30 19:06:48,8"," 0,35", ,"80,09", ," 0,20", ,"-0,04", ,"80,04", ," 0,21", ,"-6,09", ,"80,05", ," 0,27", ,"-1,09", ,"79,95", ," 0,21", ,"14,96", ,"-136,20",a,"40,04",a,"-8,17",a," 0,00", ," 1,24", ,"80,06", ," 0,20", ,"-0,01", ,"80,05", ," 0,21", ,"-6,09", ,"80,05", ," 0,29", ,"-0,99", ,"79,95", ," 0,19", ,"14,96", ," 1,54", ,"80,14", ," 0,00", ," 0,00", 
"2022-01-30 19:11:48,9"," 1,51", ,"80,09", ," 0,20", ,"-0,04", ,"80,04", ," 0,21", ,"-6,09", ,"80,05", ," 0,27", ,"-1,09", ,"79,97", ," 0,21", ,"14,97", ," 1,54", ,"80,25", ," 0,00", ," 0,00", ," 1,24", ,"80,06", ," 0,20", ,"-0,10", ,"80,05", ," 0,21", ,"-6,00", ,"80,04", ," 0,30", ,"-0,90", ,"79,95", ," 0,20", ,"14,95", ,"-136,03",a,"39,99",a,"-8,16",a," 0,00", 
"2022-01-30 19:16:49,2"," 0,00", ,"80,08", ," 0,20", ,"-0,04", ,"80,04", ," 0,21", ,"-6,09", ,"80,05", ," 0,27", ,"-1,17", ,"79,93", ," 0,21", ,"14,97", ," 1,54", ,"80,24", ," 0,00", ," 0,00", ," 1,24", ,"80,06", ," 0,20", ,"-0,10", ,"80,05", ," 0,22", ,"-6,00", ,"80,04", ," 0,30", ,"-0,99", ,"79,96", ," 0,20", ,"14,96", ,"-136,03",a,"39,99",a,"-8,16",a," 0,00", 
"1990-01-01 00:00:00,0"," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?
"2022-01-30 19:26:52,0"," 1,16", ,"80,09", ," 0,20", ,"-0,04", ,"80,04", ," 0,22", ,"-6,17", ,"80,05", ," 0,28", ,"-1,17", ,"79,91", ," 0,21", ,"14,96", ,"-136,20",a,"40,04",a,"-8,17",a," 0,00", ," 1,24", ,"80,06", ," 0,21", ,"-0,10", ,"80,05", ," 0,22", ,"-6,09", ,"80,04", ," 0,30", ,"-0,90", ,"79,97", ," 0,20", ,"14,96", ,"-136,03",a,"39,99",a,"-8,17",a," 0,00", 
"1990-01-01 00:00:00,0"," 1,16",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?
"2022-01-30 19:36:56,9"," 0,35", ,"80,09", ," 0,20", ," 0,04", ,"80,05", ," 0,22", ,"-6,17", ,"80,05", ," 0,28", ,"-1,17", ,"79,95", ," 0,22", ,"14,97", ,"-136,29",a,"40,05",a,"-8,16",a," 0,00", ," 1,24", ,"80,05", ," 0,21", ,"-0,10", ,"80,06", ," 0,22", ,"-6,17", ,"80,04", ," 0,31", ,"-0,90", ,"79,96", ," 0,20", ,"14,96", ,"-136,03",a,"39,99",a,"-8,17",a," 0,00", 
"2022-01-30 19:41:57,6"," 1,51", ,"80,09", ," 0,20", ,"-0,04", ,"80,04", ," 0,22", ,"-6,26", ,"80,05", ," 0,29", ,"-1,17", ,"79,93", ," 0,22", ,"14,96", ,"-136,20",a,"40,04",a,"-8,16",a," 0,00", ," 1,24", ,"80,06", ," 0,21", ,"-0,10", ,"80,05", ," 0,22", ,"-6,17", ,"80,05", ," 0,31", ,"-0,73", ,"79,97", ," 0,21", ,"14,97", ," 1,54", ,"80,14", ," 0,00", ," 0,00", 
"1990-01-01 00:00:00,0"," 0,35",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?
"2022-01-30 19:52:00,4"," 1,16", ,"80,08", ," 0,21", ,"-0,13", ,"80,04", ," 0,23", ,"-6,26", ,"80,05", ," 0,29", ,"-1,17", ,"79,94", ," 0,22", ,"14,96", ," 1,54", ,"80,24", ," 0,00", ," 0,00", ," 1,24", ,"80,06", ," 0,21", ,"-0,19", ,"80,05", ," 0,23", ,"-6,17", ,"80,04", ," 0,32", ,"-0,99", ,"79,97", ," 0,21", ,"14,97", ," 1,54", ,"80,14", ," 0,00", ," 0,00", 
"1990-01-01 00:00:00,0"," 1,16",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?
"2022-01-30 20:02:04,8"," 0,35", ,"80,09", ," 0,21", ," 0,04", ,"80,05", ," 0,23", ,"-6,26", ,"80,05", ," 0,30", ,"-1,26", ,"79,94", ," 0,22", ,"14,96", ," 1,46", ,"80,25", ," 0,00", ," 0,00", ," 1,24", ,"80,06", ," 0,21", ,"-0,19", ,"80,05", ," 0,23", ,"-6,17", ,"80,04", ," 0,32", ,"-0,99", ,"79,96", ," 0,21", ,"14,96", ,"-136,03",a,"39,99",a,"-8,16",a," 0,00", 
"2022-01-30 20:07:05,8"," 1,51", ,"80,08", ," 0,21", ,"-0,04", ,"80,03", ," 0,23", ,"-6,17", ,"80,05", ," 0,30", ,"-1,17", ,"79,94", ," 0,22", ,"14,97", ," 1,54", ,"80,24", ," 0,00", ," 0,00", ," 1,24", ,"80,06", ," 0,21", ,"-0,19", ,"80,06", ," 0,23", ,"-6,17", ,"80,04", ," 0,32", ,"-0,99", ,"79,97", ," 0,21", ,"14,97", ,"-136,03",a,"39,99",a,"-8,16",a," 0,00", 
"2022-01-30 20:12:06,1"," 0,35", ,"80,08", ," 0,21", ,"-0,13", ,"80,05", ," 0,23", ,"-6,17", ,"80,05", ," 0,30", ,"-1,26", ,"79,94", ," 0,22", ,"14,96", ,"-136,20",a,"40,04",a,"-8,17",a," 0,00", ," 1,33", ,"80,05", ," 0,21", ,"-0,19", ,"80,05", ," 0,23", ,"-6,09", ,"80,04", ," 0,32", ,"-0,90", ,"79,97", ," 0,21", ,"14,95", ," 1,63", ,"80,13", ," 0,00", ," 0,00", 
"2022-01-30 20:17:06,6"," 1,51", ,"80,09", ," 0,21", ,"-0,13", ,"80,05", ," 0,23", ,"-6,26", ,"80,05", ," 0,30", ,"-1,17", ,"79,93", ," 0,23", ,"14,96", ," 1,54", ,"80,25", ," 0,00", ," 0,00", ," 1,24", ,"80,05", ," 0,22", ,"-0,19", ,"80,04", ," 0,23", ,"-6,17", ,"80,04", ," 0,32", ,"-1,07", ,"79,94", ," 0,21", ,"14,97", ," 1,54", ,"80,13", ," 0,00", ," 0,00", 
"2022-01-30 20:22:06,8"," 1,16", ,"80,08", ," 0,21", ,"-0,13", ,"80,05", ," 0,23", ,"-6,17", ,"80,05", ," 0,30", ,"-1,00", ,"79,96", ," 0,22", ,"14,96", ,"-136,20",a,"40,04",a,"-8,16",a," 0,00", ," 1,24", ,"80,06", ," 0,22", ,"-0,10", ,"80,04", ," 0,23", ,"-6,17", ,"80,05", ," 0,32", ,"-0,81", ,"79,96", ," 0,21", ,"14,96", ," 1,54", ,"80,14", ," 0,00", ," 0,00", 
"2022-01-30 20:27:07,1"," 1,16", ,"80,08", ," 0,21", ,"-0,04", ,"80,05", ," 0,23", ,"-6,26", ,"80,05", ," 0,30", ,"-1,09", ,"79,96", ," 0,23", ,"14,97", ,"-136,29",a,"40,04",a,"-8,16",a," 0,00", ," 1,24", ,"80,05", ," 0,22", ,"-0,10", ,"80,05", ," 0,23", ,"-6,17", ,"80,04", ," 0,32", ,"-0,99", ,"79,96", ," 0,21", ,"14,96", ,"-136,03",a,"39,99",a,"-8,17",a," 0,00", 
"1990-01-01 00:00:00,0"," 1,16",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?
"2022-01-30 20:37:11,6"," 0,36", ,"80,08", ," 0,21", ,"-0,04", ,"80,04", ," 0,23", ,"-6,26", ,"80,05", ," 0,30", ,"-1,26", ,"79,96", ," 0,23", ,"14,96", ,"-136,20",a,"40,04",a,"-8,16",a," 0,00", ," 1,24", ,"80,06", ," 0,22", ,"-0,10", ,"80,05", ," 0,23", ,"-6,17", ,"80,05", ," 0,33", ,"-0,99", ,"79,96", ," 0,22", ,"14,96", ," 1,54", ,"80,14", ," 0,00", ," 0,00", 
"2022-01-30 20:42:11,8"," 1,52", ,"80,08", ," 0,21", ," 0,04", ,"80,03", ," 0,23", ,"-6,26", ,"80,05", ," 0,30", ,"-1,26", ,"79,94", ," 0,23", ,"14,96", ,"-136,29",a,"40,04",a,"-8,16",a," 0,00", ," 1,24", ,"80,06", ," 0,22", ,"-0,19", ,"80,05", ," 0,23", ,"-6,17", ,"80,04", ," 0,33", ,"-0,90", ,"79,96", ," 0,22", ,"14,96", ,"-136,03",a,"39,99",a,"-8,17",a," 0,00", 
"1990-01-01 00:00:00,0"," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?
"1990-01-01 00:00:00,0"," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?
"1990-01-01 00:00:00,0"," 1,16",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?
"2022-01-30 21:02:24,2"," 1,16", ,"80,08", ," 0,22", ,"-0,13", ,"80,05", ," 0,24", ,"-6,26", ,"80,05", ," 0,31", ,"-1,17", ,"79,93", ," 0,24", ,"14,97", ,"-136,20",a,"40,04",a,"-8,17",a," 0,00", ," 1,33", ,"80,05", ," 0,22", ,"-0,27", ,"80,04", ," 0,24", ,"-6,17", ,"80,04", ," 0,34", ,"-0,90", ,"79,97", ," 0,22", ,"14,97", ," 1,63", ,"80,13", ," 0,00", ," 0,00", 
"2022-01-30 21:07:25,0"," 0,36", ,"80,09", ," 0,22", ,"-0,21", ,"80,04", ," 0,24", ,"-6,34", ,"80,05", ," 0,31", ,"-1,17", ,"79,94", ," 0,24", ,"14,97", ,"-136,29",a,"40,04",a,"-8,16",a," 0,00", ," 1,24", ,"80,06", ," 0,23", ,"-0,27", ,"80,05", ," 0,24", ,"-6,26", ,"80,04", ," 0,34", ,"-0,99", ,"79,97", ," 0,22", ,"14,96", ," 1,54", ,"80,14", ," 0,00", ," 0,00", 
"1990-01-01 00:00:00,0"," 1,52",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?," 0,00",?
"2022-01-30 21:17:28,6"," 0,36", ,"80,08", ," 0,22", ,"-0,13", ,"80,04", ," 0,25", ,"-6,43", ,"80,05", ," 0,32", ,"-1,34", ,"79,91", ," 0,24", ,"14,97", ," 1,54", ,"80,24", ," 0,00", ," 0,00", ," 1,33", ,"80,05", ," 0,23", ,"-0,27", ,"80,05", ," 0,25", ,"-6,34", ,"80,04", ," 0,34", ,"-1,07", ,"79,96", ," 0,23", ,"14,96", ,"-136,03",a,"39,99",a,"-8,17",a," 0,00", 
"2022-01-30 21:22:28,7"," 1,16", ,"80,09", ," 0,22", ,"-0,21", ,"80,05", ," 0,25", ,"-6,43", ,"80,05", ," 0,32", ,"-1,26", ,"79,94", ," 0,24", ,"14,96", ," 1,54", ,"80,25", ," 0,00", ," 0,00", ," 1,24", ,"80,06", ," 0,23", ,"-0,27", ,"80,05", ," 0,25", ,"-6,34", ,"80,05", ," 0,34", ,"-0,99", ,"79,97", ," 0,23", ,"14,97", ,"-136,03",a,"39,99",a,"-8,17",a," 0,00", 
"2022-01-30 21:27:29,4"," 1,16", ,"80,08", ," 0,22", ,"-0,13", ,"80,03", ," 0,25", ,"-6,34", ,"80,05", ," 0,31", ,"-1,09", ,"79,95", ," 0,24", ,"14,97", ," 1,54", ,"80,24", ," 0,00", ," 0,00", ," 1,24", ,"80,06", ," 0,23", ,"-0,19", ,"80,05", ," 0,25", ,"-6,26", ,"80,04", ," 0,34", ,"-0,90", ,"79,97", ," 0,23", ,"14,97", ,"-136,03",a,"39,99",a,"-8,17",a," 0,00", 
